Date,Policy #,Queue
"Friday, January 6, 2017",VF53047470,Docattach
"Friday, January 6, 2017",VF53042610,Docattach
"Friday, January 6, 2017",VF53047290,Docattach
"Friday, January 6, 2017",VF53005930,Docattach
"Friday, January 6, 2017",VF53015000,Docattach
"Friday, January 6, 2017",VF53041870,Docattach
"Friday, January 6, 2017",VF53026740,Docattach
"Friday, January 6, 2017",VF53060270,Docattach
"Friday, January 6, 2017",VF53040070,Docattach
"Friday, January 6, 2017",VF53029830,Docattach
"Friday, January 6, 2017",VF53044790,Docattach
"Friday, January 6, 2017",VF53032090,Docattach
"Monday, January 9, 2017",VF53020080,Docattach
"Monday, January 9, 2017",VF53049970,Docattach
"Monday, January 9, 2017",VF53017420,Docattach
"Monday, January 9, 2017",VF53046680,Docattach
"Monday, January 9, 2017",VF53050690,Docattach
"Monday, January 9, 2017",VF53040860,Docattach
"Monday, January 9, 2017",VF52972920,Docattach
"Monday, January 9, 2017",VF52988940,Docattach
"Monday, January 9, 2017",VF52998620,Docattach
"Monday, January 9, 2017",VF53057790,Docattach
"Monday, January 9, 2017",VF53043460,Docattach
"Monday, January 9, 2017",VF53021430,Docattach
"Monday, January 9, 2017",VF53026740,Docattach
"Monday, January 9, 2017",VF53040710,Docattach
"Monday, January 9, 2017",VF53039700,Docattach
"Monday, January 9, 2017",VF53047470,Docattach
"Monday, January 9, 2017",VF53049910,Docattach
"Monday, January 9, 2017",VF53052420,Docattach
"Monday, January 9, 2017",VF52972700,Docattach
"Monday, January 9, 2017",VF53044460,Docattach
"Monday, January 9, 2017",VF53040880,Docattach
"Monday, January 9, 2017",VF52936350,Docattach
"Monday, January 9, 2017",VF53020730,Docattach
"Monday, January 9, 2017",VF53018120,Docattach
"Monday, January 9, 2017",VF53030900,Docattach
"Monday, January 9, 2017",VF52982850,Docattach
"Monday, January 9, 2017",VF53005830,Docattach
"Monday, January 9, 2017",VF53029930,Docattach
"Monday, January 9, 2017",VF53019880,Docattach
"Monday, January 9, 2017",VF53019940,Docattach
"Monday, January 9, 2017",VF53019750,Docattach
"Monday, January 9, 2017",VF53019930,Docattach
"Monday, January 9, 2017",VF53020980,Docattach
"Monday, January 9, 2017",VF53020830,Docattach
"Monday, January 9, 2017",VF53019800,Docattach
"Tuesday, January 10, 2017",VF53050690,Docattach
"Tuesday, January 10, 2017",VF53041340,Docattach
"Tuesday, January 10, 2017",VF53014970,Docattach
"Tuesday, January 10, 2017",VF53005340,Docattach
"Tuesday, January 10, 2017",VF53032220,Docattach
"Tuesday, January 10, 2017",VF53017390,Docattach
"Tuesday, January 10, 2017",VF53053750,Docattach
"Tuesday, January 10, 2017",VF76047380,Docattach
"Tuesday, January 10, 2017",VF53005280,Docattach
"Tuesday, January 10, 2017",VF52982790,Docattach
"Tuesday, January 10, 2017",VF53060270,Docattach
"Tuesday, January 10, 2017",VF53042540,Docattach
"Tuesday, January 10, 2017",VF53030850,Docattach
"Tuesday, January 10, 2017",VF53030850,Docattach
"Tuesday, January 10, 2017",VF53050790,Docattach
"Tuesday, January 10, 2017",VF53046770,Docattach
"Tuesday, January 10, 2017",VF53050940,Docattach
"Wednesday, January 11, 2017",VF53048590,Docattach
"Wednesday, January 11, 2017",VF53058880,Docattach
"Wednesday, January 11, 2017",VF53043250,Docattach
"Wednesday, January 11, 2017",VF53049250,Docattach
"Wednesday, January 11, 2017",VF53043250,Docattach
"Wednesday, January 11, 2017",VF53019060,Docattach
"Wednesday, January 11, 2017",VF53058510,Docattach
"Wednesday, January 11, 2017",VF53048190,Docattach
"Wednesday, January 11, 2017",VF53014970,Docattach
"Wednesday, January 11, 2017",VF53048190,Docattach
"Wednesday, January 11, 2017",VF53054650,Docattach
"Wednesday, January 11, 2017",VF53057520,Docattach
"Wednesday, January 11, 2017",VF53034810,Docattach
"Wednesday, January 11, 2017",VF53020650,Docattach
"Wednesday, January 11, 2017",VF53040170,Docattach
"Wednesday, January 11, 2017",VF53043530,Docattach
"Thursday, January 12, 2017",VF53043090,Docattach
"Thursday, January 12, 2017",VF53040970,Docattach
"Thursday, January 12, 2017",VF53043090,Docattach
"Thursday, January 12, 2017",VF53039800,Docattach
"Thursday, January 12, 2017",VF53041340,Docattach
"Thursday, January 12, 2017",VF53039760,Docattach
"Thursday, January 12, 2017",VF53041600,Docattach
"Thursday, January 12, 2017",VF53041850,Docattach
"Thursday, January 12, 2017",VF53039310,Docattach
"Friday, January 13, 2017",VF53046600,Docattach
"Friday, January 13, 2017",VF53046480,Docattach
"Friday, January 13, 2017",VF53046570,Docattach
"Friday, January 13, 2017",VF53046510,Docattach
"Friday, January 13, 2017",VF53047610,Docattach
"Friday, January 13, 2017",VF53049980,Docattach
"Friday, January 13, 2017",VF53046540,Docattach
"Friday, January 13, 2017",VF53046520,Docattach
"Friday, January 13, 2017",VF53050140,Docattach
"Friday, January 13, 2017",VF53046510,Docattach
"Friday, January 13, 2017",VF53046570,Docattach
"Friday, January 13, 2017",VF53046480,Docattach
"Friday, January 13, 2017",VF53046600,Docattach
"Friday, January 13, 2017",VF53026350,Docattach
"Friday, January 13, 2017",VF53026350,Docattach
"Friday, January 13, 2017",VF53046600,Docattach
"Friday, January 13, 2017",VF53041600,Docattach
"Friday, January 13, 2017",VF53020520,Docattach
"Friday, January 13, 2017",VF53045610,Docattach
"Friday, January 13, 2017",VF53041600,Docattach
"Friday, January 13, 2017",VF53044510,Docattach
"Friday, January 13, 2017",VF53042280,Docattach
"Friday, January 13, 2017",VF53051840,Docattach
"Tuesday, January 17, 2017",VF53029930,Docattach
"Tuesday, January 17, 2017",VF53040970,Docattach
"Tuesday, January 17, 2017",VF53014670,Docattach
"Tuesday, January 17, 2017",VF53020190,Docattach
"Tuesday, January 17, 2017",VF53051980,Docattach
"Tuesday, January 17, 2017",VF53004880,Docattach
"Tuesday, January 17, 2017",VF53042490,Docattach
"Tuesday, January 17, 2017",VF53046740,Docattach
"Tuesday, January 17, 2017",VF53046730,Docattach
"Tuesday, January 17, 2017",VF53046730,Docattach
"Tuesday, January 17, 2017",VF53046740,Docattach
"Tuesday, January 17, 2017",VF53053820,Docattach
"Tuesday, January 17, 2017",VF53016890,Docattach
"Tuesday, January 17, 2017",VF53048780,Docattach
"Tuesday, January 17, 2017",VF53042370,Docattach
"Tuesday, January 17, 2017",VF53057890,Docattach
"Tuesday, January 17, 2017",VF53058040,Docattach
"Tuesday, January 17, 2017",VF53038660,Docattach
"Tuesday, January 17, 2017",VF53010170,Docattach
"Tuesday, January 17, 2017",VF53010170,Docattach
"Tuesday, January 17, 2017",VF53052120,Docattach
"Tuesday, January 17, 2017",VF53032390,Docattach
"Tuesday, January 17, 2017",VF53059310,Docattach
"Tuesday, January 17, 2017",VF53043670,Docattach
"Tuesday, January 17, 2017",VF53029920,Docattach
"Tuesday, January 17, 2017",VF53054660,Docattach
"Tuesday, January 17, 2017",VF53053420,Docattach
"Tuesday, January 17, 2017",VF53026560,Docattach
"Tuesday, January 17, 2017",VF53029800,Docattach
"Tuesday, January 17, 2017",VF53050140,Docattach
"Tuesday, January 17, 2017",VF53044730,Docattach
"Tuesday, January 17, 2017",VF53053420,Docattach
"Tuesday, January 17, 2017",VF53030900,Docattach
"Tuesday, January 17, 2017",VF53029920,Docattach
"Tuesday, January 17, 2017",VF53043900,Docattach
"Tuesday, January 17, 2017",VF53017920,Docattach
"Wednesday, January 18, 2017",VF53042490,Docattach
"Wednesday, January 18, 2017",VF53032390,Docattach
"Wednesday, January 18, 2017",VF53017920,Docattach
"Wednesday, January 18, 2017",VF53045210,Docattach
"Wednesday, January 18, 2017",VF53053380,Docattach
"Wednesday, January 18, 2017",VF53051890,Docattach
"Wednesday, January 18, 2017",VF53034320,Docattach
"Wednesday, January 18, 2017",VF53034320,Docattach
"Wednesday, January 18, 2017",VF52999120,Docattach
"Wednesday, January 18, 2017",VF53044890,Docattach
"Wednesday, January 18, 2017",VF53042930,Docattach
"Wednesday, January 18, 2017",VF53025470,Docattach
"Wednesday, January 18, 2017",VF53033110,Docattach
"Wednesday, January 18, 2017",VF53058040,Docattach
"Thursday, January 19, 2017",VF53019240,Docattach
"Thursday, January 19, 2017",VF53016960,Docattach
"Thursday, January 19, 2017",VF53046590,Docattach
"Thursday, January 19, 2017",VF53045330,Docattach
"Thursday, January 19, 2017",VF53043480,Docattach
"Thursday, January 19, 2017",VF53033110,Docattach
"Thursday, January 19, 2017",VF53014750,Docattach
"Thursday, January 19, 2017",VP66273450,Docattach
"Thursday, January 19, 2017",VF53051370,Docattach
"Thursday, January 19, 2017",VF53043910,Docattach
"Thursday, January 19, 2017",VF53052000,Docattach
"Thursday, January 19, 2017",VF53051380,Docattach
"Thursday, January 19, 2017",VF53044840,Docattach
"Thursday, January 19, 2017",VF53053390,Docattach
"Thursday, January 19, 2017",VF53041920,Docattach
"Thursday, January 19, 2017",VF53053420,Docattach
"Thursday, January 19, 2017",VF53019240,Docattach
"Thursday, January 19, 2017",VF53058390,Docattach
"Thursday, January 19, 2017",VF53039850,Docattach
"Thursday, January 19, 2017",VF53043000,Docattach
"Thursday, January 19, 2017",VF53051120,Docattach
"Thursday, January 19, 2017",VF53029920,Docattach
"Thursday, January 19, 2017",VF53017920,Docattach
"Thursday, January 19, 2017",VF53029920,Docattach
"Thursday, January 19, 2017",VF53029920,Docattach
"Thursday, January 19, 2017",VF53029920,Docattach
"Friday, January 20, 2017",VF53019240,Docattach
"Friday, January 20, 2017",VF53047820,Docattach
"Friday, January 20, 2017",VF53019240,Docattach
"Friday, January 20, 2017",VF53002940,Docattach
"Friday, January 20, 2017",VF53058390,Docattach
"Friday, January 20, 2017",VF53029180,Docattach
"Friday, January 20, 2017",VF53046500,Docattach
"Friday, January 20, 2017",VF53000100,Docattach
"Friday, January 20, 2017",VF53031600,Docattach
"Friday, January 20, 2017",VF52959940,Docattach
"Friday, January 20, 2017",VF53050340,Docattach
"Monday, January 23, 2017",VF52959940,Docattach
"Monday, January 23, 2017",VF53008030,Docattach
"Monday, January 23, 2017",VF53024880,Docattach
"Monday, January 23, 2017",VF53043580,Docattach
"Monday, January 23, 2017",VF53024880,Docattach
"Monday, January 23, 2017",VF53009220,Docattach
"Monday, January 23, 2017",VF53047220,Docattach
"Monday, January 23, 2017",VF53047220,Docattach
"Monday, January 23, 2017",VF53050350,Docattach
"Monday, January 23, 2017",VF53053380,Docattach
"Monday, January 23, 2017",VF53046340,Docattach
"Monday, January 23, 2017",VF53024880,Docattach
"Monday, January 23, 2017",VF53047220,Docattach
"Monday, January 23, 2017",VF53058630,Docattach
"Monday, January 23, 2017",VF53017920,Docattach
"Tuesday, January 24, 2017",VF53017920,Docattach
"Tuesday, January 24, 2017",VF53029180,Docattach
"Tuesday, January 24, 2017",VF53058630,Docattach
"Tuesday, January 24, 2017",VF53055950,Docattach
"Tuesday, January 24, 2017",VF53018530,Docattach
"Tuesday, January 24, 2017",VF53041730,Docattach
"Tuesday, January 24, 2017",VF53059370,Docattach
"Tuesday, January 24, 2017",VF53051910,Docattach
"Tuesday, January 24, 2017",VF53024880,Docattach
"Tuesday, January 24, 2017",VF53051910,Docattach
"Tuesday, January 24, 2017",VF53018530,Docattach
"Tuesday, January 24, 2017",VF52972700,Docattach
"Tuesday, January 24, 2017",VF53029800,Docattach
"Tuesday, January 24, 2017",VF53054980,Docattach
"Wednesday, January 25, 2017",VF53058630,Docattach
"Wednesday, January 25, 2017",VF53029800,Docattach
"Wednesday, January 25, 2017",VF53056510,Docattach
"Wednesday, January 25, 2017",VF53048700,Docattach
"Wednesday, January 25, 2017",VF53042210,Docattach
"Wednesday, January 25, 2017",VF52972700,Docattach
"Wednesday, January 25, 2017",VF53039790,Docattach
"Wednesday, January 25, 2017",VF53004420,Docattach
"Wednesday, January 25, 2017",VF53048570,Docattach
"Wednesday, January 25, 2017",VF53048570,Docattach
"Wednesday, January 25, 2017",VF53015380 ,Docattach
"Wednesday, January 25, 2017",VF53054500,Docattach
"Wednesday, January 25, 2017",VF53048470,Docattach
"Wednesday, January 25, 2017",VF53040310,Docattach
"Wednesday, January 25, 2017",VF53045660,Docattach
"Thursday, January 26, 2017",VF53060020,Docattach
"Thursday, January 26, 2017",VF53009220,Docattach
"Thursday, January 26, 2017",VF53041650,Docattach
"Thursday, January 26, 2017",VF53005360,Docattach
"Thursday, January 26, 2017",VF53012000,Docattach
"Thursday, January 26, 2017",VF53017920,Docattach
"Thursday, January 26, 2017",VF53028540,Docattach
"Thursday, January 26, 2017",VF52972700,Docattach
"Thursday, January 26, 2017",VF53017920,Docattach
"Thursday, January 26, 2017",VF53045020,Docattach
"Thursday, January 26, 2017",VF53029180,Docattach
"Thursday, January 26, 2017",VF53038890,Docattach
"Thursday, January 26, 2017",VF53038860,Docattach
"Friday, January 27, 2017",VF52972700,Docattach
"Friday, January 27, 2017",VF53004420,Docattach
"Friday, January 27, 2017",VF53059000,Docattach
"Friday, January 27, 2017",VF53029920,Docattach
"Friday, January 27, 2017",VF52972700,Docattach
"Friday, January 27, 2017",VF53012000,Docattach
"Friday, January 27, 2017",VF53029000,Docattach
"Friday, January 27, 2017",VF53044070,Docattach
"Friday, January 27, 2017",VF53044060,Docattach
"Friday, January 27, 2017",VF53030890,Docattach
"Friday, January 27, 2017",VF53061530,Docattach
"Friday, January 27, 2017",VF53054360,Docattach
"Friday, January 27, 2017",VF53062210,Docattach
"Friday, January 27, 2017",VF53048330,Docattach
"Friday, January 27, 2017",VF53047910,Docattach
"Friday, January 27, 2017",VF53012200,Docattach
"Friday, January 27, 2017",VF53062630,Docattach
"Friday, January 27, 2017",VF53062630,Docattach
"Friday, January 27, 2017",VF53041260,Docattach
"Friday, January 27, 2017",VF53016590,Docattach
"Friday, January 27, 2017",VF53063600,Docattach
"Friday, January 27, 2017",VF53028720,Docattach
"Friday, January 27, 2017",VF53054440,Docattach
"Friday, January 27, 2017",VF53052290,Docattach
"Friday, January 27, 2017",VF53058680,Docattach
"Friday, January 27, 2017",VF53058680,Docattach
"Friday, January 27, 2017",VF53041270,Docattach
"Friday, January 27, 2017",VF53062620,Docattach
"Friday, January 27, 2017",VF53062560,Docattach
"Monday, January 30, 2017",VF53045020,Docattach
"Monday, January 30, 2017",VF53025370,Docattach
"Monday, January 30, 2017",VF53043910,Docattach
"Monday, January 30, 2017",VF53020400,Docattach
"Monday, January 30, 2017",VF53054010,Docattach
"Monday, January 30, 2017",VF53054020,Docattach
"Monday, January 30, 2017",VF53052170,Docattach
"Monday, January 30, 2017",VF53033670,Docattach
"Monday, January 30, 2017",VF53048670,Docattach
"Monday, January 30, 2017",VP66248330,Docattach
"Monday, January 30, 2017",VF53060290,Docattach
"Monday, January 30, 2017",VF53054360,Docattach
"Monday, January 30, 2017",VF53053630,Docattach
"Monday, January 30, 2017",VF53041270,Docattach
"Monday, January 30, 2017",VF53050010,Docattach
"Monday, January 30, 2017",VF53047110,Docattach
"Monday, January 30, 2017",VF53040860,Docattach
"Monday, January 30, 2017",VF53060520,Docattach
"Monday, January 30, 2017",VF53031250,Docattach
"Monday, January 30, 2017",VF53048280,Docattach
"Monday, January 30, 2017",VF53016670,Docattach
"Monday, January 30, 2017",VF53053630,Docattach
"Monday, January 30, 2017",VF53026680,Docattach
"Monday, January 30, 2017",VF53063600,Docattach
"Monday, January 30, 2017",VF52972700,Docattach
"Monday, January 30, 2017",VF53037390,Docattach
"Monday, January 30, 2017",VF53052740,Docattach
"Monday, January 30, 2017",VP66268240,Docattach
"Monday, January 30, 2017",VF53052170,Docattach
"Monday, January 30, 2017",VF53053000,Docattach
"Monday, January 30, 2017",VF53050650,Docattach
"Monday, January 30, 2017",VF53049910,Docattach
"Monday, January 30, 2017",VF53052480,Docattach
"Monday, January 30, 2017",VF53052480,Docattach
"Monday, January 30, 2017",VF53063770,Docattach
"Tuesday, January 31, 2017",VF53053630,Docattach
"Tuesday, January 31, 2017",VF53030860,Docattach
"Tuesday, January 31, 2017",VF53032950,Docattach
"Tuesday, January 31, 2017",VF53060730,Docattach
"Tuesday, January 31, 2017",VF53060840,Docattach
"Tuesday, January 31, 2017",VF53060520,Docattach
"Tuesday, January 31, 2017",VF53025260,Docattach
"Tuesday, January 31, 2017",VF53026740,Docattach
"Tuesday, January 31, 2017",VF53026740,Docattach
"Tuesday, January 31, 2017",VF53016650,Docattach
"Tuesday, January 31, 2017",VF53053000,Docattach
"Tuesday, January 31, 2017",VF53031020,Docattach
"Tuesday, January 31, 2017",VF53031020,Docattach
"Tuesday, January 31, 2017",VF53064310,Docattach
"Tuesday, January 31, 2017",VF53059760,Docattach
"Tuesday, January 31, 2017",VF53051160,Docattach
"Tuesday, January 31, 2017",VF53047110,Docattach
"Tuesday, January 31, 2017",VF53047110,Docattach
"Tuesday, January 31, 2017",VF53055050,Docattach
"Tuesday, January 31, 2017",VF53001720,Docattach
"Tuesday, January 31, 2017",VF53016650,Docattach
"Tuesday, January 31, 2017",VF52994640,Docattach
"Tuesday, January 31, 2017",VF53054010,Docattach
"Tuesday, January 31, 2017",VF53054020,Docattach
"Tuesday, January 31, 2017",VF53044090,Docattach
"Tuesday, January 31, 2017",VF53009930,Docattach
"Tuesday, January 31, 2017",VF53046840,Docattach
"Tuesday, January 31, 2017",VF53043010,Docattach
"Tuesday, January 31, 2017",VF53030780,Docattach
"Tuesday, January 31, 2017",VF53052740,Docattach
"Wednesday, February 1, 2017",VF53016650,Docattach
"Wednesday, February 1, 2017",VF53004420,Docattach
"Wednesday, February 1, 2017",VF53052330,Docattach
"Wednesday, February 1, 2017",VF53041500,Docattach
"Wednesday, February 1, 2017",VF53064990,Docattach
"Wednesday, February 1, 2017",VF53030680,Docattach
"Wednesday, February 1, 2017",VF53061530,Docattach
"Wednesday, February 1, 2017",VF53046260,Docattach
"Wednesday, February 1, 2017",VF53002440,Docattach
"Wednesday, February 1, 2017",VF53040180,Docattach
"Wednesday, February 1, 2017",VF53052780,Docattach
"Wednesday, February 1, 2017",VF53051160,Docattach
"Wednesday, February 1, 2017",VF53056630,Docattach
"Wednesday, February 1, 2017",VF53047450,Docattach
"Wednesday, February 1, 2017",VF53047450,Docattach
"Wednesday, February 1, 2017",VF53051330,Docattach
"Wednesday, February 1, 2017",VF52974930,Docattach
"Wednesday, February 1, 2017",VF53066940,Docattach
"Wednesday, February 1, 2017",VF53020350,Docattach
"Thursday, February 2, 2017",VF53040870,Docattach
"Thursday, February 2, 2017",VF53050340,Docattach
"Thursday, February 2, 2017",VF53045260,Docattach
"Thursday, February 2, 2017",VF53050320,Docattach
"Thursday, February 2, 2017",VF53020350,Docattach
"Thursday, February 2, 2017",VF53045260,Docattach
"Thursday, February 2, 2017",VF53040940,Docattach
"Thursday, February 2, 2017",VF53058010,Docattach
"Thursday, February 2, 2017",VF53047000,Docattach
"Thursday, February 2, 2017",VF53060260,Docattach
"Thursday, February 2, 2017",VF52936330,Docattach
"Thursday, February 2, 2017",VF53021670,Docattach
"Thursday, February 2, 2017",VF53051210,Docattach
"Thursday, February 2, 2017",VF53040050,Docattach
"Thursday, February 2, 2017",VF53058000,Docattach
"Thursday, February 2, 2017",VF53029810,Docattach
"Thursday, February 2, 2017",VF53061530,Docattach
"Thursday, February 2, 2017",VF53040940,Docattach
"Thursday, February 2, 2017",VF53040050,Docattach
"Thursday, February 2, 2017",VF53015380,Docattach
"Thursday, February 2, 2017",VF53017920,Docattach
"Friday, February 3, 2017",VF53047760,Docattach
"Friday, February 3, 2017",VF53047810,Docattach
"Friday, February 3, 2017",VF53047100,Docattach
"Friday, February 3, 2017",VF53031210,Docattach
"Friday, February 3, 2017",VF53048450,Docattach
"Friday, February 3, 2017",VF53045260,Docattach
"Friday, February 3, 2017",VF53040940,Docattach
"Friday, February 3, 2017",VF53062800,Docattach
"Friday, February 3, 2017",VF53054230,Docattach
"Friday, February 3, 2017",VF53056630,Docattach
"Friday, February 3, 2017",VF53046660,Docattach
"Friday, February 3, 2017",VF53048460,Docattach
"Friday, February 3, 2017",VF53056760,Docattach
"Friday, February 3, 2017",VF53061530,Docattach
"Friday, February 3, 2017",VF53025260,Docattach
"Monday, February 6, 2017",VF53052810,Docattach
"Monday, February 6, 2017",VF53060840,Docattach
"Monday, February 6, 2017",VF53026740,Docattach
"Monday, February 6, 2017",VF53060970,Docattach
"Monday, February 6, 2017",VF53064860,Docattach
"Monday, February 6, 2017",VF53038900,Docattach
"Monday, February 6, 2017",VF53008030,Docattach
"Monday, February 6, 2017",VF53030130,Docattach
"Monday, February 6, 2017",VF53059330,Docattach
"Monday, February 6, 2017",VF53047470,Docattach
"Monday, February 6, 2017",VF53004420,Docattach
"Monday, February 6, 2017",VF53047320,Docattach
"Monday, February 6, 2017",VF53044760,Docattach
"Monday, February 6, 2017",VF53048450,Docattach
"Monday, February 6, 2017",VF53048460,Docattach
"Monday, February 6, 2017",VF53044380,Docattach
"Monday, February 6, 2017",VF53059330,Docattach
"Monday, February 6, 2017",VF53060290,Docattach
"Monday, February 6, 2017",VF53004420,Docattach
"Monday, February 6, 2017",VF53042910,Docattach
"Monday, February 6, 2017",VF53047470,Docattach
"Monday, February 6, 2017",VF53047470,Docattach
"Tuesday, February 7, 2017",VF53061530,Docattach
"Tuesday, February 7, 2017",VF53061530,Docattach
"Tuesday, February 7, 2017",VF53046280,Docattach
"Tuesday, February 7, 2017",VF53055280,Docattach
"Tuesday, February 7, 2017",VF53064310,Docattach
"Tuesday, February 7, 2017",VF53055300,Docattach
"Tuesday, February 7, 2017",VF53028650,Docattach
"Tuesday, February 7, 2017",VF53054630,Docattach
"Tuesday, February 7, 2017",VF53010890,Docattach
"Tuesday, February 7, 2017",VF53060670,Docattach
"Tuesday, February 7, 2017",VF53041270,Docattach
"Tuesday, February 7, 2017",VF53025770,Docattach
"Tuesday, February 7, 2017",VF52990570,Docattach
"Tuesday, February 7, 2017",VF53059330,Docattach
"Tuesday, February 7, 2017",VF53049420,Docattach
"Tuesday, February 7, 2017",VF53054630,Docattach
"Tuesday, February 7, 2017",VF53049310,Docattach
"Tuesday, February 7, 2017",VF53061000,Docattach
"Wednesday, February 8, 2017",VF53058060,Docattach
"Wednesday, February 8, 2017",VF53062360,Docattach
"Wednesday, February 8, 2017",VF53061450,Docattach
"Wednesday, February 8, 2017",VF53052450,Docattach
"Wednesday, February 8, 2017",VF53044750,Docattach
"Wednesday, February 8, 2017",VF53058730,Docattach
"Wednesday, February 8, 2017",VF53054630,Docattach
"Wednesday, February 8, 2017",VF53050570,Docattach
"Wednesday, February 8, 2017",VF53062760,Docattach
"Wednesday, February 8, 2017",VF53032930,Docattach
"Wednesday, February 8, 2017",VF53050340,Docattach
"Wednesday, February 8, 2017",VF53032920,Docattach
"Wednesday, February 8, 2017",VF53047130,Docattach
"Wednesday, February 8, 2017",VF53041890,Docattach
"Wednesday, February 8, 2017",VF53051510,Docattach
"Wednesday, February 8, 2017",VF53051530,Docattach
"Wednesday, February 8, 2017",VF53051270,Docattach
"Wednesday, February 8, 2017",VF53044400,Docattach
"Wednesday, February 8, 2017",VF53031600,Docattach
"Thursday, February 9, 2017",VF53054630,Docattach
"Thursday, February 9, 2017",VF53058730,Docattach
"Thursday, February 9, 2017",VF53051530,Docattach
"Thursday, February 9, 2017",VF53051510 ,Docattach
"Thursday, February 9, 2017",VF53025770 ,Docattach
"Thursday, February 9, 2017",VF53060320,Docattach
"Thursday, February 9, 2017",VF53025770 ,Docattach
"Thursday, February 9, 2017",VF53035190,Docattach
"Thursday, February 9, 2017",VF53034280,Docattach
"Thursday, February 9, 2017",VF53057580,Docattach
"Thursday, February 9, 2017",VF53058980,Docattach
"Thursday, February 9, 2017",VF53053950,Docattach
"Thursday, February 9, 2017",VF53034080,Docattach
"Thursday, February 9, 2017",VF53053950,Docattach
"Thursday, February 9, 2017",VF53057340,Docattach
"Thursday, February 9, 2017",VF53046040,Docattach
"Thursday, February 9, 2017",VF53034080,Docattach
"Thursday, February 9, 2017",VF53056760,Docattach
"Thursday, February 9, 2017",VF53046390,Docattach
"Friday, February 10, 2017",VF53057580,Docattach
"Friday, February 10, 2017",VF53034080,Docattach
"Friday, February 10, 2017",VF53058790,Docattach
"Friday, February 10, 2017",VF53040860,Docattach
"Friday, February 10, 2017",VF53002430,Docattach
"Friday, February 10, 2017",VF53061750,Docattach
"Friday, February 10, 2017",VF53061400,Docattach
"Friday, February 10, 2017",VF53031210,Docattach
"Friday, February 10, 2017",VF53043730,Docattach
"Friday, February 10, 2017",VF53056640,Docattach
"Friday, February 10, 2017",VF53042470,Docattach
"Friday, February 10, 2017",VF53061750,Docattach
"Friday, February 10, 2017",VF53057600,Docattach
"Monday, February 13, 2017",VF53019410,Docattach
"Monday, February 13, 2017",VF53066040,Docattach
"Monday, February 13, 2017",VF53039960,Docattach
"Monday, February 13, 2017",VF53055280,Docattach
"Monday, February 13, 2017",VF53055300,Docattach
"Monday, February 13, 2017",VF53040300,Docattach
"Monday, February 13, 2017",VF53055280,Docattach
"Monday, February 13, 2017",VF53055300,Docattach
"Monday, February 13, 2017",VF53033210,Docattach
"Monday, February 13, 2017",VF53060690,Docattach
"Monday, February 13, 2017",VF53049150,Docattach
"Monday, February 13, 2017",VF53052040,Docattach
"Monday, February 13, 2017",VF53064500,Docattach
"Monday, February 13, 2017",VF53042260,Docattach
"Monday, February 13, 2017",VF53040050,Docattach
"Monday, February 13, 2017",VF53048690,Docattach
"Monday, February 13, 2017",VF53063620,Docattach
"Monday, February 13, 2017",VF53047160,Docattach
"Monday, February 13, 2017",VF53045150,Docattach
"Monday, February 13, 2017",VF53030130,Docattach
"Monday, February 13, 2017",VF53025580,Docattach
"Monday, February 13, 2017",VF53025770,Docattach
"Monday, February 13, 2017",VF53025770,Docattach
"Monday, February 13, 2017",VF53009560,Docattach
"Monday, February 13, 2017",VF53061190,Docattach
"Monday, February 13, 2017",VF53044600,Docattach
"Monday, February 13, 2017",VF53061890,Docattach
"Monday, February 13, 2017",VF53057820,Docattach
"Monday, February 13, 2017",VF53057820,Docattach
"Monday, February 13, 2017",VF53060390,Docattach
"Monday, February 13, 2017",VF53040250,Docattach
"Monday, February 13, 2017",VF53049840,Docattach
"Monday, February 13, 2017",VF53043580,Docattach
"Monday, February 13, 2017",VF53052620,Docattach
"Monday, February 13, 2017",VF53063720,Docattach
"Tuesday, February 14, 2017",VF53061090,Docattach
"Tuesday, February 14, 2017",VF53058720,Docattach
"Tuesday, February 14, 2017",VF53064500,Docattach
"Tuesday, February 14, 2017",VF53021940,Docattach
"Tuesday, February 14, 2017",VF53064500,Docattach
"Tuesday, February 14, 2017",VF53025580,Docattach
"Tuesday, February 14, 2017",VF53021940,Docattach
"Tuesday, February 14, 2017",VF53057330,Docattach
"Tuesday, February 14, 2017",VF53070190,Docattach
"Tuesday, February 14, 2017",VF53066520,Docattach
"Tuesday, February 14, 2017",VF53066520,Docattach
"Tuesday, February 14, 2017",VF53041320,Docattach
"Tuesday, February 14, 2017",VF53052160,Docattach
"Tuesday, February 14, 2017",VF53065150,Docattach
"Tuesday, February 14, 2017",VF53038950 ,Docattach
"Wednesday, February 15, 2017",VF53069440,Docattach
"Wednesday, February 15, 2017",VF53066420,Docattach
"Wednesday, February 15, 2017",VF53057470,Docattach
"Wednesday, February 15, 2017",VF53062490,Docattach
"Wednesday, February 15, 2017",VF53040620,Docattach
"Wednesday, February 15, 2017",VF53064660,Docattach
"Wednesday, February 15, 2017",VF53060160,Docattach
"Wednesday, February 15, 2017",VF53005980,Docattach
"Wednesday, February 15, 2017",VF52968320,Docattach
"Wednesday, February 15, 2017",VF53014530,Docattach
"Wednesday, February 15, 2017",VF53024750,Docattach
"Wednesday, February 15, 2017",VF53053270,Docattach
"Wednesday, February 15, 2017",VF53054000,Docattach
